ubigeo,mean_dist_km,median_dist_km,max_dist_km,n_ccpp,pct_beyond_10km,pct_beyond_25km
020804,3.2785802916709503,2.720709777206748,9.196621046400466,90,0.0,0.0
020901,4.108462419696466,3.229175388524941,8.442276804595993,42,0.0,0.0
020902,1.3987447375322906,0.8687375885598572,4.366636918680725,7,0.0,0.0
020903,5.403123656686166,4.854644323972353,11.230818773342659,13,0.07692307692307693,0.0
020904,2.1164949513619082,1.301230178725569,6.894599831251243,28,0.0,0.0
020905,2.8586999692717345,3.1874564606466054,4.2109132109248515,10,0.0,0.0
020906,1.803856563581026,1.6486226560005524,3.4214682072251943,12,0.0,0.0
020907,2.213625186461065,2.015103668070404,6.113660668203163,10,0.0,0.0
021001,2.1665337418154267,1.7071645161486826,6.008168092268679,64,0.0,0.0
021002,2.382376722611977,2.229348394691462,4.529975934721096,27,0.0,0.0
021003,2.3187286598457724,2.2798347386527875,6.819803475759669,82,0.0,0.0
021004,2.708201325959989,1.7140840900684344,14.415975036589144,97,0.07216494845360824,0.0
021005,2.9475648711345386,3.17555813565796,6.736142487268696,48,0.0,0.0
021006,1.77075373448871,1.621246434022571,6.097446377050655,48,0.0,0.0
021007,2.6033170889042108,2.4390661606936277,6.40304724586086,78,0.0,0.0
021008,2.6061981395655116,2.12678667370243,11.1010866129692,28,0.03571428571428571,0.0
021009,2.357620882427902,2.2905696238664564,4.725698585933893,61,0.0,0.0
021010,2.751073298743609,2.142607687698964,6.680059857204445,47,0.0,0.0
021011,2.086286207536971,1.543025503211301,8.343740063124168,57,0.0,0.0
021012,1.2156356819004608,1.162690642572028,1.977340237087485,13,0.0,0.0
021013,3.167282460885272,2.4214030313527286,7.726790872246608,29,0.0,0.0
021014,3.243809877652724,2.1622556098366754,16.068354447379395,155,0.06451612903225806,0.0
021015,2.298661381730841,1.8317686011025027,7.071279375288626,54,0.0,0.0
021016,2.417688040379493,2.383083638893524,4.74721545700985,32,0.0,0.0
021101,7.313370163895648,4.57233621084664,30.364094792733276,68,0.29411764705882354,0.04411764705882353
021102,3.055760384456604,2.620624034141109,7.874472571718762,60,0.0,0.0
021103,5.094268842635288,3.78049560870775,12.292682771184138,26,0.19230769230769232,0.0
021104,2.3026148888710303,2.1112610525173228,5.603982408353513,45,0.0,0.0
021105,3.3754371067365265,3.0458117461029808,9.24715836834065,54,0.0,0.0
021201,1.4855141573983053,1.4798017018520864,3.8006942862624284,88,0.0,0.0
021202,2.417198332603382,2.456884644387988,5.348910579616371,31,0.0,0.0
021203,1.4664278156937773,1.3188197089908267,2.899538090566726,65,0.0,0.0
021204,2.965044922865389,3.1113822765288353,4.458921957014107,22,0.0,0.0
021205,2.267961744260946,2.438421817828757,4.751350891216994,61,0.0,0.0
021206,2.1645946063573347,1.856048642954679,9.502359341398826,130,0.0,0.0
021207,1.4453240530878686,1.0848810721419337,5.623874637054262,75,0.0,0.0
021208,2.5133576974691185,1.9487754486679636,12.251582636872786,78,0.01282051282051282,0.0
021209,2.2341177048094747,1.170033481822037,5.955785502764723,17,0.0,0.0
021210,4.822594914964347,4.541714755617571,12.060078264480962,49,0.12244897959183673,0.0
021301,1.4148901749446163,1.3702614120335233,2.8337482237803773,64,0.0,0.0
021302,1.5859977477637102,1.3711250842682396,4.506852064131804,64,0.0,0.0
021303,1.2963338204816581,0.8676946270459904,3.72007973339072,12,0.0,0.0
021304,3.0413005300100475,3.0211260885938667,6.122757540899653,51,0.0,0.0
021305,1.5695462781169645,1.4385597158303973,2.8796628239883555,38,0.0,0.0
021306,1.5375573717190183,1.27691657542276,4.9459256422102245,80,0.0,0.0
021307,2.1172547655429286,1.3975022055119268,6.898914991056808,58,0.0,0.0
021308,1.2169467014797342,1.1198709209961268,3.0154299227822423,37,0.0,0.0
021401,4.988638410051752,4.273683482406023,13.194356209891785,72,0.08333333333333333,0.0
021402,2.9149817807851797,2.8047774151643305,7.994702265255532,34,0.0,0.0
021403,3.0874478490189166,1.901818326375313,8.790002376684118,16,0.0,0.0
021404,1.6618993662041575,1.2111191130058336,6.059353902224263,22,0.0,0.0
021405,8.511608285963637,9.378354197781446,15.100619516660347,35,0.45714285714285713,0.0
021406,3.0126160821597128,3.22070447965854,5.892670663981427,116,0.0,0.0
021407,2.3784321253676546,1.4483574934863999,7.665794611852632,18,0.0,0.0
021408,2.8963895584324812,2.701789364821991,6.175840869234759,23,0.0,0.0
021409,4.50738799063946,4.080586793999584,15.372269578843518,62,0.04838709677419355,0.0
021410,2.5161236455397606,2.4141253640769924,5.8118733972586725,40,0.0,0.0
021501,2.3458370419705363,2.0240000126831763,12.348489112621953,109,0.009174311926605505,0.0
021502,2.45643580739661,1.8302791717054834,7.552311984522719,31,0.0,0.0
021503,4.762601724445954,4.001362833157142,13.726873389022582,114,0.08771929824561403,0.0
021504,1.1278793953510826,1.177913147821352,1.835280491304452,15,0.0,0.0
021505,2.5422822683803044,2.35739519480922,7.702883190115901,57,0.0,0.0
021506,2.759734970486839,2.5679559977730255,4.825152285485924,28,0.0,0.0
021507,1.419093721822581,1.4422768520838545,2.2776707842489463,13,0.0,0.0
021508,3.0951989321629556,3.0454745902147966,7.705866951566795,103,0.0,0.0
021509,5.335021472204989,4.701998608202837,11.90711939361368,77,0.1038961038961039,0.0
021510,6.50693915811793,5.404817299401612,16.32304890725951,30,0.26666666666666666,0.0
021511,3.286566428228758,2.1930191505777437,11.80959600607456,70,0.07142857142857142,0.0
021601,2.352141500760434,2.0004673007232747,7.56108910967435,245,0.0,0.0
021602,2.709142444256243,1.8467041555662023,7.524097930122227,49,0.0,0.0
021603,2.368735175366238,2.0848101878656378,5.868905645592915,118,0.0,0.0
021604,2.897551905533926,2.4574626877387953,6.749593117890779,59,0.0,0.0
021701,2.836554546692853,2.3062173417548335,11.362924220903043,134,0.014925373134328358,0.0
021702,7.361542395267474,6.1469867345146465,19.823308087304984,218,0.2798165137614679,0.0
021703,6.468131712540681,6.275721382300914,13.831149807895402,77,0.2077922077922078,0.0
021704,3.9142566994433565,4.037732583096593,11.83173272190706,91,0.01098901098901099,0.0
021705,3.5923641657611793,3.8487143325603266,6.982207754791957,19,0.0,0.0
021706,2.908192841087734,2.85029469202398,8.830778418967855,73,0.0,0.0
021707,2.9860216219318536,2.5277271999958453,9.114788197649224,36,0.0,0.0
021708,5.858751051538541,5.789832196616105,12.443361279876214,44,0.06818181818181818,0.0
021709,2.5814773165559717,2.487159123852187,5.332503358414852,41,0.0,0.0
021710,3.9578282134960516,2.8404328978254645,14.723996621462568,63,0.07936507936507936,0.0
021801,3.4796192983249368,2.4296341457449175,15.921289861644544,111,0.0990990990990991,0.0
021802,4.04312629346705,4.058806165281654,8.941788023713737,183,0.0,0.0
021803,0.2477602683369309,0.2477602683369309,0.2477602683369309,1,0.0,0.0
021804,4.747386773670338,3.731625636714603,19.45465151610259,155,0.09032258064516129,0.0
021805,3.287463677841231,2.309306433269531,11.669593569435161,81,0.012345679012345678,0.0
021806,2.97465394569368,3.039349534945984,7.764230926761973,45,0.0,0.0
021807,2.1928128559454696,1.3339441465073225,8.086538925443515,17,0.0,0.0
021808,1.4944844136253053,1.6073513089942009,2.6158563092992155,25,0.0,0.0
021809,3.9810079130829195,4.365143880190762,9.568301497617894,29,0.0,0.0
021901,1.9773985859539391,2.024165427584536,3.7577690983322385,43,0.0,0.0
021902,3.953866238120509,4.425383170368853,7.972220215317993,26,0.0,0.0
021903,3.6402012645468056,3.2838631475670663,7.507316822679232,16,0.0,0.0
021904,1.8424459736360945,1.9734696059463475,3.0858194600602906,70,0.0,0.0
021905,3.566848617051775,4.445382430178197,6.091967214453437,17,0.0,0.0
021906,2.3768997337617566,2.1336407414646095,7.3769635753850915,56,0.0,0.0
021907,2.617743676118614,2.4409250590669975,6.360274721373577,30,0.0,0.0
021908,3.437730732815238,3.304892394175414,9.33247508764296,59,0.0,0.0
021909,2.581626478478228,2.255337594088906,6.422247616220904,123,0.0,0.0
021910,2.0380302604558924,1.782126201276145,5.999213945259466,42,0.0,0.0
022001,1.6105240327057515,1.4752349712810742,11.801286861465133,131,0.007633587786259542,0.0
022002,3.000939363015068,2.8327961894828957,5.134346770699912,33,0.0,0.0
022003,1.1200670075924555,0.9966744169504691,2.307394380729711,62,0.0,0.0
022004,1.9784903170858699,1.9119687132317145,4.893329845110302,46,0.0,0.0
022005,3.4986581958610135,3.0584689361889446,10.982318999359299,119,0.01680672268907563,0.0
022006,1.3167758743098008,1.3677892831149356,2.175966502508082,28,0.0,0.0
022007,1.9266191353357143,1.6134157851559805,5.6537922815006425,34,0.0,0.0
022008,1.718044534944559,1.5065261293893732,5.531241596686179,69,0.0,0.0
030101,2.131826939189379,1.8583012769964202,6.963825240090385,107,0.0,0.0
030102,3.2551330679923023,3.0745091043522885,9.161572561791811,16,0.0,0.0
030103,5.031391684076513,3.809220892677401,14.337564872309061,132,0.15151515151515152,0.0
030104,2.832581867473087,2.216267803607576,9.331908988591175,239,0.0,0.0
030105,3.5333289728951445,3.206805468956534,9.260787419730875,96,0.0,0.0
030106,3.1693330028496174,3.1741173624406858,10.738040413860977,107,0.028037383177570093,0.0
030107,1.5741638671189973,1.3076932988470338,6.630499525425492,120,0.0,0.0
030108,3.422369023104697,2.7683357226712824,7.142998734585978,63,0.0,0.0
030109,2.168674641894751,1.7028703065843942,6.360676098728946,47,0.0,0.0
030201,1.5862751331538651,1.536719099285758,3.4981485466473026,66,0.0,0.0
030202,3.6589476935452185,3.3818079809427117,10.90238342712385,61,0.01639344262295082,0.0
030203,2.34227983841446,2.351410462643498,6.245521185363381,40,0.0,0.0
030204,1.324640973106248,1.3605149979393334,3.0998974049686656,59,0.0,0.0
030205,1.9854947650602928,1.5968488578268814,5.742226561766957,85,0.0,0.0
030206,2.8543762650563704,3.0107508230715365,7.148952917928776,43,0.0,0.0
030207,1.8942502240449828,1.6833551448443378,4.922713817328488,67,0.0,0.0
030208,2.4941212362373704,1.8799527735582586,6.580096068631774,54,0.0,0.0
030209,1.8040477822980487,1.5637252126742576,4.711130775119569,82,0.0,0.0
030210,5.4075464350212545,5.0884547412621135,12.270632292625047,174,0.06321839080459771,0.0
030211,5.3937158390095625,5.247055633384642,10.188970090388532,46,0.043478260869565216,0.0
030212,1.7551007130705596,1.5496542940779603,4.78282260716459,55,0.0,0.0
030213,2.924434882356722,1.4840566170178635,13.555307868763736,66,0.12121212121212122,0.0
030214,1.7324560518466672,1.5706961063890783,3.92782104302545,41,0.0,0.0
030215,1.5785080265245959,1.0682766110350228,7.218682780542211,69,0.0,0.0
030216,1.7863091785874043,1.4612973712441977,6.393568631293578,112,0.0,0.0
030217,4.9342825599594065,4.2613558837671075,13.358202408876544,115,0.06086956521739131,0.0
030218,1.707341227987388,1.29378608179809,6.389938337608009,52,0.0,0.0
030219,1.5199592612904997,1.1838307451383765,6.035777903415243,17,0.0,0.0
030220,4.541300032816855,3.6351778130359165,10.699612296641417,29,0.06896551724137931,0.0
030301,7.438389412678234,6.884566826952106,18.835112992835704,211,0.32701421800947866,0.0
030302,1.771593883991557,1.1433558942643107,5.7503978627268415,19,0.0,0.0
030303,4.3582554264536775,4.429649799485334,8.576228373427833,116,0.0,0.0
030304,6.680532880748228,6.185982472031414,18.51571500091384,182,0.2087912087912088,0.0
030305,5.280582978795693,5.278836248760319,12.534623833235102,226,0.03982300884955752,0.0
030306,4.334864783559027,4.25359964698325,9.018906340293551,57,0.0,0.0
030307,5.457322797205705,5.563693675413034,10.014884397645503,71,0.014084507042253521,0.0
030401,3.76615457018252,2.9971089620998503,8.758910519057608,75,0.0,0.0
030402,3.6891928305633725,2.1559707357646123,8.944161313561601,24,0.0,0.0
030403,8.952644238332017,10.01589521511369,15.364080769225126,46,0.5217391304347826,0.0
030404,2.629640776285651,2.3216879720924153,8.824969963714398,88,0.0,0.0
030405,4.510107095575636,4.663726582551759,7.346171869706289,41,0.0,0.0
030406,7.545593169314004,7.200487712493558,18.5230736750036,263,0.2889733840304182,0.0
030407,1.8433323766139698,1.6945341470770163,5.545155079502028,41,0.0,0.0
030408,2.4425409526844764,2.2476126300912,6.283260153390463,58,0.0,0.0
030409,1.494973684810138,1.222060299651881,5.458443760253875,71,0.0,0.0
030410,1.2470464047367391,1.0945350155680371,3.746571662174936,22,0.0,0.0
030411,2.030315178266969,1.510514412885849,6.559075011988184,47,0.0,0.0
030412,5.230487570159474,3.9987687613537033,12.289511887330114,59,0.15254237288135594,0.0
030413,1.108761605761678,1.061151785177151,1.804031245330388,28,0.0,0.0
030414,2.7730054824008286,2.5118809518758276,10.038006831809088,46,0.021739130434782608,0.0
030415,1.3554743231084987,1.113002006477725,4.894201228064587,85,0.0,0.0
030416,2.1556684294274633,1.750265924125885,5.926477010637268,32,0.0,0.0
030417,2.298545926387574,2.262975933586209,5.764820553122337,47,0.0,0.0
030501,2.763204678002955,2.794885795636789,6.217792313761651,154,0.0,0.0
030502,3.033710939028114,2.854990820503973,9.849330735156718,122,0.0,0.0
030503,2.376785779327664,2.0679308762128406,8.734832982736958,91,0.0,0.0
030504,2.4554753352316747,2.1169025188201678,7.823416876086941,206,0.0,0.0
030505,2.1888233760658884,2.0642446974664668,6.394251089977485,72,0.0,0.0
030506,2.532760229062801,2.3670333478718515,7.1150849084523164,126,0.0,0.0
030601,1.6292376557279944,1.5191113803583942,3.6434137794556403,34,0.0,0.0
030602,1.2968829222588019,1.3623760742718407,2.5704888244013486,34,0.0,0.0
030603,2.2186673145255558,2.2536881297515188,4.698965179856799,33,0.0,0.0
030604,2.321309659867612,1.7047119978470129,8.00342241229355,103,0.0,0.0
030605,1.6879971082924605,1.4664321499175157,5.439323643273528,59,0.0,0.0
030606,1.7626737245042308,1.7218419813271364,4.730932386087984,40,0.0,0.0
030607,2.1284013838061506,1.7795088028776425,6.8351454754343335,41,0.0,0.0
030608,1.1198702420708164,0.9384548142610676,5.079285584557045,31,0.0,0.0
030609,1.3445311022446684,1.29248750791609,2.2668638411255086,18,0.0,0.0
030610,0.7558458028835578,0.6302562427903146,2.4283650855658174,10,0.0,0.0
030611,4.596471509237849,4.328390587935303,8.10649271310818,36,0.0,0.0
030701,3.6220576840150502,2.364754591006163,12.366843091355081,132,0.015151515151515152,0.0
030702,2.9649526696609336,2.354202049859495,11.98143563783544,40,0.05,0.0
030703,1.4923221874358372,1.3381069390338596,4.218328381982075,73,0.0,0.0
030704,1.7033776306015085,1.6941635098716392,3.1436338170986393,23,0.0,0.0
030705,2.6962189387510858,2.7350702343202977,5.788364132328736,16,0.0,0.0
030706,2.5891054435879566,1.9224243506408876,9.199370168922924,21,0.0,0.0
030707,4.325196432174314,5.233283040169412,8.974612483902524,35,0.0,0.0
030708,2.62837797136266,2.6756957352612036,7.187424186504436,43,0.0,0.0
030709,1.4616526427424337,1.1457621636670456,3.8004616042748918,18,0.0,0.0
030710,0.6949571504357788,0.47827557667611575,2.5122139939061436,10,0.0,0.0
030711,2.515885082711405,2.516293409786483,4.265990884541405,23,0.0,0.0
030712,1.5631673380384077,1.629554340079235,2.686389200695409,17,0.0,0.0
030713,4.027073915628406,4.354391207576294,8.615829789470821,39,0.0,0.0
030714,2.5052041877791007,2.1163767615988025,6.8324988283928105,29,0.0,0.0
040101,0.6541433504722787,0.6541433504722787,0.6541433504722787,1,0.0,0.0
040102,2.256636818003024,0.8349956468319746,6.82787302357247,4,0.0,0.0
040103,7.576529434854577,7.894995674841907,13.071470330620711,14,0.42857142857142855,0.0
040104,1.2555323434936059,0.9494825140512965,3.340751037264162,12,0.0,0.0
040105,2.343995659801802,1.234764440432159,7.246041207776289,14,0.0,0.0
040106,1.6614402260862233,1.309296160114684,5.253693597195764,36,0.0,0.0
040107,0.7690835656273944,0.6987759795865908,1.5629724677154229,5,0.0,0.0
040108,2.2597602885424877,1.7536482132700415,6.07679216030404,65,0.0,0.0
040109,0.47016196888111056,0.47016196888111056,0.47016196888111056,1,0.0,0.0
040110,0.29982340396083695,0.29982340396083695,0.29982340396083695,1,0.0,0.0
040111,1.50013328856978,1.4034490594379458,4.565248707117484,15,0.0,0.0
040112,0.5576534310715299,0.5576534310715299,0.6527695833622338,2,0.0,0.0
040113,4.937233326175837,5.217593986790883,7.845708696807945,18,0.0,0.0
040114,6.066753820816016,6.7587017947511185,14.565540224778564,56,0.08928571428571429,0.0
040115,1.643895743342595,1.5882967294117314,2.9383350372957167,12,0.0,0.0
040116,1.4798385972159598,1.1671785191843038,3.6832067776535555,19,0.0,0.0
040117,1.2763736103957766,1.2487417999037738,1.9401181192363042,7,0.0,0.0
040118,5.029583502739557,4.946438967246889,10.910686096789108,26,0.07692307692307693,0.0
040119,8.95019180830866,8.586888500242193,19.458977609333544,330,0.4,0.0
040120,1.5880666838967838,1.476141588537784,5.63774669619093,39,0.0,0.0
040121,4.069163311917541,3.3500613125077567,9.399242612664564,24,0.0,0.0
040122,1.2785394534033667,1.348288316774442,2.4069575455586563,19,0.0,0.0
040123,1.3734374908141267,1.4640084931395387,2.080870301487156,17,0.0,0.0
040124,2.5750798582674848,2.439062032446327,7.448308493801581,38,0.0,0.0
040125,4.333944603337923,4.1569819994230235,20.412997107184058,77,0.025974025974025976,0.0
040126,0.3031588904704749,0.3031588904704749,0.3031588904704749,1,0.0,0.0
040127,2.516474013448881,2.070881192674667,6.359876112237902,20,0.0,0.0
040128,9.492245499055997,9.543429952605479,25.275918966132554,90,0.4444444444444444,0.011111111111111112
040129,0.4145008260720359,0.4351165619532164,0.7436235202394774,4,0.0,0.0
040201,2.081815906747016,1.9731035459589257,3.210681559644329,8,0.0,0.0
040202,0.630269439342078,0.606693665514889,1.183233576696542,9,0.0,0.0
040203,6.633733983791057,3.5113587738832432,20.97708689320606,24,0.3333333333333333,0.0
040204,8.875792939088024,4.339143692842173,25.636560406062934,30,0.43333333333333335,0.03333333333333333
040205,5.095630205725529,3.943540930372451,16.3851944459871,33,0.18181818181818182,0.0
040206,7.004435400519174,4.7074661891152605,22.53771590454674,32,0.3125,0.0
040207,9.93770333719736,10.189444700865046,23.397379685501235,36,0.5,0.0
040208,1.6507357160653775,0.8531824536476406,7.457710465165611,34,0.0,0.0
040301,5.663358141167193,4.754823736865678,13.231273642840062,47,0.19148936170212766,0.0
040302,12.617323263361852,12.292628396817914,24.478822859294652,48,0.6041666666666666,0.0
040303,12.28268665902508,9.142277098062031,33.846948488247925,35,0.45714285714285713,0.08571428571428572
040304,4.530843814220469,4.209723830543799,17.072113439030186,29,0.06896551724137931,0.0
040305,6.588148401081964,6.26421605243654,16.684714546998187,49,0.20408163265306123,0.0
040306,6.310370073811216,5.348068024131283,15.92375579183651,29,0.20689655172413793,0.0
040307,6.699966583189112,7.635129576134717,13.105902630392587,14,0.2857142857142857,0.0
040308,5.919585856194063,5.030375916599214,28.696042845729117,79,0.17721518987341772,0.02531645569620253
040309,8.84249661678245,8.214682083062879,20.36808825631102,40,0.425,0.0
040310,6.567211835149765,7.107646637766748,11.206617867586981,40,0.25,0.0
040311,11.144475060566375,9.697887338465312,18.036874147514123,7,0.42857142857142855,0.0
040312,9.490299105779771,8.179703402563568,24.311783416666422,54,0.4074074074074074,0.0
040313,6.906008904893227,7.803607155714192,11.406577942347083,17,0.47058823529411764,0.0
040401,7.201787683647083,5.665460242747683,25.652615984996228,53,0.22641509433962265,0.018867924528301886
040402,7.0952704882598105,7.906471444405868,14.950278151154162,36,0.25,0.0
040403,3.7597014585404183,3.308921355394901,11.01559929705538,10,0.1,0.0
040404,11.46502111228616,11.72746217341993,23.18822535096228,142,0.6619718309859155,0.0
040405,3.2827774786379993,3.197110172785116,9.070211986147024,23,0.0,0.0
040406,15.118386003762309,15.832484606993956,23.95839591253067,119,0.7815126050420168,0.0
040407,5.171550040887708,3.7094467903670663,21.715598519191936,29,0.10344827586206896,0.0
040408,21.44194188579991,22.452562945912792,24.37149336773116,55,0.9818181818181818,0.0
040409,8.619521024813846,8.213098690621297,19.77528188153381,112,0.36607142857142855,0.0
040410,32.85863050313351,32.49891882646364,40.019403970935315,88,1.0,1.0
040411,24.99579695056931,25.141815048498557,26.57732117375103,32,1.0,0.59375
040412,17.434407410675394,17.081367718060072,25.37169625069397,11,1.0,0.09090909090909091
040413,5.745150967192426,3.941003824824202,16.440069877275572,51,0.21568627450980393,0.0
040414,26.273558984972635,26.42828694929184,28.800656624748445,43,1.0,0.8837209302325582
040501,5.188266696839713,5.2195998002105854,13.512506849947743,70,0.014285714285714285,0.0
040502,13.560109211078833,14.454329872799613,28.519975322957666,59,0.5932203389830508,0.11864406779661017
040503,6.9016727605973935,5.55420607273922,16.460995084195012,45,0.26666666666666666,0.0
040504,14.852897986240476,15.578064722638837,26.170113667550762,796,0.8178391959798995,0.011306532663316583
040505,10.810010271797038,10.920533881314098,22.79194186381109,399,0.5714285714285714,0.0
040506,3.339153720911205,2.9543019211153236,6.672575884767924,28,0.0,0.0
040507,6.910513211624293,5.256403181660788,22.03221392805444,53,0.18867924528301888,0.0
040508,8.327964441269664,7.27766687387612,19.961839600725426,64,0.359375,0.0
040509,5.916395786216087,5.6510679089566125,13.155697946402759,36,0.1111111111111111,0.0
040510,16.08602475361033,19.282816863731444,23.65506440881553,79,0.7215189873417721,0.0
040511,6.027392649730351,4.3627908596576255,21.29717787616944,130,0.19230769230769232,0.0
040512,7.143038946267216,4.549418912472422,22.354714182488106,23,0.2608695652173913,0.0
040513,7.697920740902915,9.979900585762632,12.764029328666798,22,0.5,0.0
040514,10.59727597394167,11.178886955675829,19.866720359534316,376,0.5771276595744681,0.0
040515,8.522297659731047,8.938680042654815,19.570348842514168,129,0.40310077519379844,0.0
040516,14.549208465307782,17.52939603911022,24.760120850885777,65,0.676923076923077,0.0
040517,9.269217968836465,9.05322690146693,20.442590476058985,447,0.43400447427293065,0.0
040518,7.6296135111834715,7.363150930279787,15.232340100282187,106,0.24528301886792453,0.0
040519,12.250326740002636,10.524606886218802,27.01693273761694,242,0.5330578512396694,0.01652892561983471
040520,6.570869544069124,4.228937882164162,21.705982664978666,52,0.21153846153846154,0.0
040601,32.694430141613964,32.505830897641836,47.23785438898529,53,1.0,0.9811320754716981
040602,33.84800068045434,33.7309079822227,47.688163484047244,49,1.0,0.9183673469387755
040603,10.712090523021736,9.81242599363192,22.527409187362768,215,0.4930232558139535,0.0
040604,37.07081158680105,38.8553771446895,42.93453668162196,34,1.0,1.0
040605,25.967560141701046,27.375585437270246,29.60124604502609,28,1.0,0.75
040606,7.636006296853721,7.503257314201804,17.35119546559677,42,0.35714285714285715,0.0
040607,26.056699935933235,25.35581064268673,39.1873094168671,75,1.0,0.52
040608,29.12306300654171,30.99749671645389,46.51787031451844,74,1.0,0.7027027027027027
040701,3.835781354124382,1.8828846983160732,15.820009764448558,19,0.10526315789473684,0.0
040702,5.428408365265173,2.7782468052346623,24.399012600040702,42,0.21428571428571427,0.0
040703,2.0456454988699297,1.7856309965341015,6.610947138129864,27,0.0,0.0
040704,3.1035495203417143,3.555002039563417,9.451765929935048,11,0.0,0.0
040705,2.090551939448285,1.7548953902736248,5.354526957025369,10,0.0,0.0
040706,11.4324703176219,2.7007341006138574,33.80499758295514,18,0.3333333333333333,0.2777777777777778
040801,3.824206348555826,2.738098400041359,10.83059895184947,36,0.05555555555555555,0.0
040802,3.7402726108669047,2.858847391649175,9.047974013638795,19,0.0,0.0
040803,13.738916741144472,14.007491392770442,16.122785297991832,43,0.9767441860465116,0.0
040804,7.855616165658433,7.98097605748641,17.853065261106067,141,0.3829787234042553,0.0
040805,8.559440140022124,8.648088566392953,17.28138151771816,80,0.35,0.0
040806,14.75346005714247,15.889791714459976,24.551682099247937,168,0.7619047619047619,0.0
040807,14.477938796551557,15.090962147763632,18.382528987711623,45,0.9555555555555556,0.0
040808,8.261609993806962,8.149385621651966,11.038425830919506,23,0.13043478260869565,0.0
040809,12.547765151147097,11.67252042680068,23.223680524237206,27,0.8888888888888888,0.0
040810,3.2001312846358285,2.6761071598984763,6.748160210452244,15,0.0,0.0
040811,20.488266675820544,19.451300043482302,35.165451858511496,75,0.7866666666666666,0.37333333333333335
050101,1.3913445414980152,1.0599329063693435,3.800375576782643,45,0.0,0.0
050102,3.197683125269429,2.67297302922744,10.34783903712354,109,0.009174311926605505,0.0
050103,2.083537985977305,1.8451323708856593,7.34362808275981,61,0.0,0.0
050104,2.184045869347426,2.2000880297696677,4.36084712832154,12,0.0,0.0
050105,3.460062521669765,3.0946225520112844,8.170624195738661,91,0.0,0.0
050106,2.4042802929451335,1.983992169787826,6.759446739835787,133,0.0,0.0
050107,1.7504739464427876,1.8218632008070836,2.894359334580031,17,0.0,0.0
050108,1.9055130184652849,1.6162762509773365,7.650084607152862,65,0.0,0.0
050109,1.686076202512214,1.649852267324506,3.8694538476863616,47,0.0,0.0
050110,1.1626791471432594,1.0657414013363427,2.48402033243508,15,0.0,0.0
050111,2.360198463643474,2.548711871538871,4.536734117291359,44,0.0,0.0
050112,2.196139583651747,1.8286068188375468,6.568612035652641,70,0.0,0.0
050113,2.8859849130344095,2.601116067468105,6.5358630046627,66,0.0,0.0
050114,3.5787483879505833,3.3170104746723554,9.013649005782824,279,0.0,0.0
050115,1.235983150450533,1.1675038592044327,2.7405519780095826,12,0.0,0.0
050116,1.0357335808389048,0.9880778247860493,2.308751143020761,14,0.0,0.0
